route_id;route_type;stop_id;stop_name;stop_desc;Lat;Long;wheelchair_boarding;IDquartiere;SEZ2011;stopCode
4U;0;2532;SEBASTOPOLI;C.UNIONE SOVIETICA / C.SEBASTOPOLI;45.04125;7.65595;1;11;12720002159;2532_4U
4U;0;2534;FILADELFIA;C.UNIONE SOVIETICA / P.LE GABRIELE DA GORIZIA;45.03942;7.65389;1;11;12720002160;2534_4U
4U;0;2536;MONTEVIDEO;C.UNIONE SOVIETICA FRONTE V.MONTEVIDEO;45.036970000000004;7.651160000000001;1;11;12720002166;2536_4U
4U;0;2538;SAN MARINO;C.UNIONE SOVIETICA / V.S.MARINO;45.03526;7.649189999999999;1;11;12720002177;2538_4U
4U;0;2540;GIAMBONE;C.UNIONE SOVIETICA / C.COSENZA;45.032509999999995;7.6461;1;12;12720002347;2540_4U
4U;0;2542;TAZZOLI;C.UNIONE SOVIETICA / C.TAZZOLI;45.02925;7.642469999999999;1;23;12720002355;2542_4U
4U;0;3216;DERNA;C. GIULIO CESARE / P. DERNA;45.10083;7.69946;1;20;12720002668;3216_4U
1085E;3;3216;DERNA;C. GIULIO CESARE / P. DERNA;45.10083;7.69946;1;20;12720002668;3216_1085E
N04U;3;3216;DERNA;C. GIULIO CESARE / P. DERNA;45.10083;7.69946;1;20;12720002668;3216_N04U
4U;0;3222;OXILIA;C. GIULIO CESARE \\ V. OXILIA;45.10438;7.70167;1;19;12720003032;3222_4U
4U;0;3224;SCOTELLARO;C. GIULIO CESARE \\ V. SCOTELLARO;45.108709999999995;7.70452;1;19;12720002461;3224_4U
4U;0;3226;STURA LAZIO;C. GIULIO CESARE \\ L. STURA LAZIO;45.11306;7.70736;1;19;12720002559;3226_4U
4U;0;3228;CASCINETTE;C. GIULIO CESARE \\ STR. CASCINETTE;45.11598;7.7092600000000004;1;19;12720002551;3228_4U
4U;0;3233;STAZIONE STURA;;45.121140000000004;7.712060000000001;1;19;12720002550;3233_4U
4U;0;3237;ULIVI;VIA DELLE QUERCE / VIA DEGLI ULIVI;45.12722;7.714169999999999;1;19;12720003041;3237_4U
4U;0;3239;ABETI;VIA DELLE QUERCE / VIA DEGLI ABETI;45.128859999999996;7.710319999999999;1;19;12720002765;3239_4U
4U;0;3241;FALCHERA;VIA DELLE QUERCE / VIA DEI FAGGI;45.129059999999996;7.70736;1;19;12720002765;3241_4U
4U;0;3359;FARINELLI;C. UNIONE SOVIETICA DOPO V. FARINELLI;45.01659;7.628360000000001;1;23;12720002780;3359_4U
4U;0;3361;PAVESE;C. UNIONE SOVIETICA DOPO V.PAVESE;45.01845;7.630439999999999;1;23;12720002780;3361_4U
4U;0;3363;BARBERA;C. UNIONE SOVIETICA DOPO V.BARBERA;45.02004;7.63223;1;23;12720002634;3363_4U
4U;0;3365;VIGLIANI;C. UNIONE SOVIETICA / P. CAIO MARIO;45.0224;7.634810000000001;1;23;12720002778;3365_4U
4U;0;803;TRAIANO;C.UNIONE SOVIETICA / C.TRAIANO;45.0265;7.639410000000001;2;23;12720002355;803_4U
4U;0;805;CAIO MARIO;C.UNIONE SOVIETICA FRONTE V.NICHELINO;45.02412;7.636760000000001;1;23;12720002355;805_4U
4U;0;84;PORTA PALAZZO NORD;P DELLA REPUBBLICA PRIMA DI C.GIULIO CESARE;45.07743;7.68411;1;7;12720003170;84_4U
11U;3;84;PORTA PALAZZO NORD;P DELLA REPUBBLICA PRIMA DI C.GIULIO CESARE;45.07743;7.68411;1;7;12720003170;84_11U
51U;3;84;PORTA PALAZZO NORD;P DELLA REPUBBLICA PRIMA DI C.GIULIO CESARE;45.07743;7.68411;1;7;12720003170;84_51U
N04U;3;84;PORTA PALAZZO NORD;P DELLA REPUBBLICA PRIMA DI C.GIULIO CESARE;45.07743;7.68411;1;7;12720003170;84_N04U
3U;0;165;VALLETTE;P.LE VALLETTE;45.10398;7.62395;1;15;12720003023;165_3U
3U;0;167;PRIMULE;V.MUGHETTI / V DELLE PRIMULE;45.102909999999994;7.63012;1;15;12720002759;167_3U
3U;0;169;PERVINCHE;V.D.MUGHETTI / V.D.GLICINI;45.10304;7.6357800000000005;1;15;12720002761;169_3U
3U;0;171;SANSOVINO;C.TOSCANA / V.SANSOVINO;45.10176;7.640110000000001;1;15;12720002422;171_3U
3U;0;173;CINCINNATO;C.TOSCANA / C.CINCINNATO;45.1006;7.644410000000001;1;15;12720002866;173_3U
3U;0;175;LOMBARDIA;C.TOSCANA / C.LOMBARDIA;45.09938;7.648630000000001;1;15;12720001981;175_3U
3U;0;177;BORSI;C.TOSCANA / V.BORSI;45.09809;7.65322;1;15;12720001978;177_3U
3U;0;179;LARGO TOSCANA;L.GO TOSCANA;45.09703;7.65694;1;15;12720001931;179_3U
3U;0;183;PIERO DELLA FRANCESCA;V.BORGARO / V.NOLE;45.09236;7.66264;1;16;12720002791;183_3U
9U;0;183;PIERO DELLA FRANCESCA;V.BORGARO / V.NOLE;45.09236;7.66264;1;16;12720002791;183_9U
3U;0;185;OSPEDALE AMEDEO DI SAVOIA;C.SVIZZERA - OSP.AMEDEO DI SAVOIA -;45.08917;7.65914;1;6;12720001953;185_3U
9U;0;185;OSPEDALE AMEDEO DI SAVOIA;C.SVIZZERA - OSP.AMEDEO DI SAVOIA -;45.08917;7.65914;1;6;12720001953;185_9U
3U;0;187;MARTINETTO EST;C.REGINA MARGH. / C.TASSONI;45.08546;7.65688;1;6;12720000616;187_3U
16CDU;0;187;MARTINETTO EST;C.REGINA MARGH. / C.TASSONI;45.08546;7.65688;1;6;12720000616;187_16CDU
3U;0;189;AVELLINO;C.REGINA MARGH. / V.BOGETTO;45.08392;7.66147;1;6;12720000621;189_3U
16CDU;0;189;AVELLINO;C.REGINA MARGH. / V.BOGETTO;45.08392;7.66147;1;6;12720000621;189_16CDU
3U;0;191;LIVORNO;C.REGINA MARGH. / V.SOBRERO;45.08234;7.666360000000001;1;6;12720000625;191_3U
16CDU;0;191;LIVORNO;C.REGINA MARGH. / V.SOBRERO;45.08234;7.666360000000001;1;6;12720000625;191_16CDU
3U;0;193;INDUSTRIA;C.REGINA MARGH. / V.BONZANIGO;45.08117;7.6698;1;6;12720000628;193_3U
16CDU;0;193;INDUSTRIA;C.REGINA MARGH. / V.BONZANIGO;45.08117;7.6698;1;6;12720000628;193_16CDU
72U;3;193;INDUSTRIA;C.REGINA MARGH. / V.BONZANIGO;45.08117;7.6698;1;6;12720000628;193_72U
72BU;3;193;INDUSTRIA;C.REGINA MARGH. / V.BONZANIGO;45.08117;7.6698;1;6;12720000628;193_72BU
W60U;3;193;INDUSTRIA;C.REGINA MARGH. / V.BONZANIGO;45.08117;7.6698;1;6;12720000628;193_W60U
3U;0;195;RONDÒ FORCA OVEST;C.REGINA MARGH. / C.P.EUGENIO;45.07933;7.67548;1;1;12720000153;195_3U
16CDU;0;195;RONDÒ FORCA OVEST;C.REGINA MARGH. / C.P.EUGENIO;45.07933;7.67548;1;1;12720000153;195_16CDU
W60U;3;195;RONDÒ FORCA OVEST;C.REGINA MARGH. / C.P.EUGENIO;45.07933;7.67548;1;1;12720000153;195_W60U
3U;0;197;OSPEDALE COTTOLENGO;C.REGINA MARGH. / V DELLA CONSOLATA;45.07805;7.679130000000001;1;1;12720000155;197_3U
16CDU;0;197;OSPEDALE COTTOLENGO;C.REGINA MARGH. / V DELLA CONSOLATA;45.07805;7.679130000000001;1;1;12720000155;197_16CDU
1085E;3;197;OSPEDALE COTTOLENGO;C.REGINA MARGH. / V DELLA CONSOLATA;45.07805;7.679130000000001;1;1;12720000155;197_1085E
W60U;3;197;OSPEDALE COTTOLENGO;C.REGINA MARGH. / V DELLA CONSOLATA;45.07805;7.679130000000001;1;1;12720000155;197_W60U
3U;0;199;PORTA PALAZZO;C. REGINA MARGHERITA PRIMA DI P. DELLA REPUBBLICA;45.0771;7.68215;1;1;12720000002;199_3U
16CDU;0;199;PORTA PALAZZO;C. REGINA MARGHERITA PRIMA DI P. DELLA REPUBBLICA;45.0771;7.68215;1;1;12720000002;199_16CDU
W60U;3;199;PORTA PALAZZO;C. REGINA MARGHERITA PRIMA DI P. DELLA REPUBBLICA;45.0771;7.68215;1;1;12720000002;199_W60U
3U;0;201;PORTA PALAZZO EST;P DELLA REPUBBLICA;45.0763;7.684589999999999;1;1;12720000003;201_3U
16CDU;0;201;PORTA PALAZZO EST;P DELLA REPUBBLICA;45.0763;7.684589999999999;1;1;12720000003;201_16CDU
50U;3;201;PORTA PALAZZO EST;P DELLA REPUBBLICA;45.0763;7.684589999999999;1;1;12720000003;201_50U
3U;0;203;XI FEBBRAIO;C.REGINA MARGH. DOPO V.XX.SETTEMBRE;45.07549;7.68682;1;1;12720000064;203_3U
7U;0;203;XI FEBBRAIO;C.REGINA MARGH. DOPO V.XX.SETTEMBRE;45.07549;7.68682;1;1;12720000064;203_7U
16CDU;0;203;XI FEBBRAIO;C.REGINA MARGH. DOPO V.XX.SETTEMBRE;45.07549;7.68682;1;1;12720000064;203_16CDU
3U;0;205;GIARDINI REALI;C.REGINA MARGH. / C.S.MAURIZIO;45.074290000000005;7.6905;1;8;12720000416;205_3U
16CDU;0;205;GIARDINI REALI;C.REGINA MARGH. / C.S.MAURIZIO;45.074290000000005;7.6905;1;8;12720000416;205_16CDU
18U;3;205;GIARDINI REALI;C.REGINA MARGH. / C.S.MAURIZIO;45.074290000000005;7.6905;1;8;12720000416;205_18U
N57U;3;205;GIARDINI REALI;C.REGINA MARGH. / C.S.MAURIZIO;45.074290000000005;7.6905;1;8;12720000416;205_N57U
3U;0;207;ROSSINI;C.REGINA MARGH. / V.ROSSINI;45.07331;7.6935199999999995;1;8;12720000417;207_3U
16CDU;0;207;ROSSINI;C.REGINA MARGH. / V.ROSSINI;45.07331;7.6935199999999995;1;8;12720000417;207_16CDU
18U;3;207;ROSSINI;C.REGINA MARGH. / V.ROSSINI;45.07331;7.6935199999999995;1;8;12720000417;207_18U
N57U;3;207;ROSSINI;C.REGINA MARGH. / V.ROSSINI;45.07331;7.6935199999999995;1;8;12720000417;207_N57U
3U;0;211;CAMPUS EINAUDI;C.REGINA MARGH. / V.GUASTALLA;45.071659999999994;7.698860000000001;1;8;12720000408;211_3U
ST1U;3;211;CAMPUS EINAUDI;C.REGINA MARGH. / V.GUASTALLA;45.071659999999994;7.698860000000001;1;8;12720000408;211_ST1U
3U;0;213;LARGO BERARDI;C.REGINA MARGH. / V. VANCHIGLIA;45.07077;7.70155;1;8;12720000411;213_3U
ST1U;3;213;LARGO BERARDI;C.REGINA MARGH. / V. VANCHIGLIA;45.07077;7.70155;1;8;12720000411;213_ST1U
3U;0;217;OSPEDALE GRADENIGO;C.REGINA MARGH. / L.GO REGINA MARGHERITA;45.06907;7.70633;1;8;12720000415;217_3U
30U;3;217;OSPEDALE GRADENIGO;C.REGINA MARGH. / L.GO REGINA MARGHERITA;45.06907;7.70633;1;8;12720000415;217_30U
3U;0;598;TORTONA;CORSO TORTONA / CORSO BELGIO;45.07192;7.7074300000000004;1;8;12720000976;598_3U
3U;0;166;VALLETTE;V DEI MUGHETTI / V DELLE PRIMULE;45.10416;7.624960000000001;1;15;12720002756;166_3U
3U;0;168;PRIMULE;V DEI MUGHETTI FRONTE V DELLE PRIMULE;45.10331;7.630739999999999;1;15;12720002756;168_3U
3U;0;170;PERVINCHE;V.D.MUGHETTI / V.D.PERVINCHE;45.10307;7.63605;1;15;12720002753;170_3U
3U;0;172;SANSOVINO;C.TOSCANA / V.SANSOVINO;45.10161;7.640969999999999;1;15;12720002686;172_3U
3U;0;174;CINCINNATO;C.TOSCANA / C.CINCINNATO;45.10029;7.6458;1;15;12720001980;174_3U
3U;0;176;LOMBARDIA;C.TOSCANA / C.LOMBARDIA;45.09908;7.65009;1;15;12720001975;176_3U
3U;0;178;BORSI;C.TOSCANA / V.BORSI;45.098040000000005;7.65373;1;15;12720003401;178_3U
3U;0;180;LARGO TOSCANA;L.GO TOSCANA;45.09653;7.65902;1;16;12720001929;180_3U
9U;0;180;LARGO TOSCANA;L.GO TOSCANA;45.09653;7.65902;1;16;12720001929;180_9U
3U;0;182;LARGO BORGARO;L.GO BORGARO;45.09492;7.663139999999999;1;16;12720001857;182_3U
9U;0;182;LARGO BORGARO;L.GO BORGARO;45.09492;7.663139999999999;1;16;12720001857;182_9U
3U;0;184;PIERO DELLA FRANCESCA;C.SVIZZERA / C.MORTARA;45.091409999999996;7.662439999999999;1;6;12720001954;184_3U
9U;0;184;PIERO DELLA FRANCESCA;C.SVIZZERA / C.MORTARA;45.091409999999996;7.662439999999999;1;6;12720001954;184_9U
3U;0;186;OSPEDALE AMEDEO DI SAVOIA;C.SVIZZERA - OSP.AMEDEO DI SAVOIA -;45.089;7.65906;1;6;12720001954;186_3U
9U;0;186;OSPEDALE AMEDEO DI SAVOIA;C.SVIZZERA - OSP.AMEDEO DI SAVOIA -;45.089;7.65906;1;6;12720001954;186_9U
3U;0;188;MARTINETTO EST;C.REGINA MARGH. / C.TASSONI;45.08576;7.65676;1;6;12720001134;188_3U
16CSU;0;188;MARTINETTO EST;C.REGINA MARGH. / C.TASSONI;45.08576;7.65676;1;6;12720001134;188_16CSU
3U;0;190;AVELLINO;C.REGINA MARGH. / V.AVELLINO;45.083909999999996;7.66228;1;6;12720001139;190_3U
16CSU;0;190;AVELLINO;C.REGINA MARGH. / V.AVELLINO;45.083909999999996;7.66228;1;6;12720001139;190_16CSU
3U;0;192;LIVORNO;C.REGINA MARGH. / V.LIVORNO;45.082359999999994;7.666939999999999;1;6;12720001143;192_3U
16CSU;0;192;LIVORNO;C.REGINA MARGH. / V.LIVORNO;45.082359999999994;7.666939999999999;1;6;12720001143;192_16CSU
72U;3;192;LIVORNO;C.REGINA MARGH. / V.LIVORNO;45.082359999999994;7.666939999999999;1;6;12720001143;192_72U
72BU;3;192;LIVORNO;C.REGINA MARGH. / V.LIVORNO;45.082359999999994;7.666939999999999;1;6;12720001143;192_72BU
W60U;3;192;LIVORNO;C.REGINA MARGH. / V.LIVORNO;45.082359999999994;7.666939999999999;1;6;12720001143;192_W60U
3U;0;194;INDUSTRIA;C.REGINA MARGH. / V.MACERATA;45.08149;7.669569999999999;1;6;12720001145;194_3U
16CSU;0;194;INDUSTRIA;C.REGINA MARGH. / V.MACERATA;45.08149;7.669569999999999;1;6;12720001145;194_16CSU
72U;3;194;INDUSTRIA;C.REGINA MARGH. / V.MACERATA;45.08149;7.669569999999999;1;6;12720001145;194_72U
72BU;3;194;INDUSTRIA;C.REGINA MARGH. / V.MACERATA;45.08149;7.669569999999999;1;6;12720001145;194_72BU
W60U;3;194;INDUSTRIA;C.REGINA MARGH. / V.MACERATA;45.08149;7.669569999999999;1;6;12720001145;194_W60U
3U;0;196;RONDÒ FORCA OVEST;C.REGINA MARGH. DOPO V.CIGNA;45.079570000000004;7.67528;1;7;12720003165;196_3U
16CSU;0;196;RONDÒ FORCA OVEST;C.REGINA MARGH. DOPO V.CIGNA;45.079570000000004;7.67528;1;7;12720003165;196_16CSU
52U;3;196;RONDÒ FORCA OVEST;C.REGINA MARGH. DOPO V.CIGNA;45.079570000000004;7.67528;1;7;12720003165;196_52U
67U;3;196;RONDÒ FORCA OVEST;C.REGINA MARGH. DOPO V.CIGNA;45.079570000000004;7.67528;1;7;12720003165;196_67U
W60U;3;196;RONDÒ FORCA OVEST;C.REGINA MARGH. DOPO V.CIGNA;45.079570000000004;7.67528;1;7;12720003165;196_W60U
3U;0;198;OSPEDALE COTTOLENGO;C.REGINA MARGH. N.148;45.078379999999996;7.67899;1;7;12720000506;198_3U
16CSU;0;198;OSPEDALE COTTOLENGO;C.REGINA MARGH. N.148;45.078379999999996;7.67899;1;7;12720000506;198_16CSU
52U;3;198;OSPEDALE COTTOLENGO;C.REGINA MARGH. N.148;45.078379999999996;7.67899;1;7;12720000506;198_52U
67U;3;198;OSPEDALE COTTOLENGO;C.REGINA MARGH. N.148;45.078379999999996;7.67899;1;7;12720000506;198_67U
W60U;3;198;OSPEDALE COTTOLENGO;C.REGINA MARGH. N.148;45.078379999999996;7.67899;1;7;12720000506;198_W60U
3U;0;202;PORTA PALAZZO OVEST;P DELLA REPUBBLICA;45.077020000000005;7.68295;1;7;12720000513;202_3U
16CSU;0;202;PORTA PALAZZO OVEST;P DELLA REPUBBLICA;45.077020000000005;7.68295;1;7;12720000513;202_16CSU
1085E;3;202;PORTA PALAZZO OVEST;P DELLA REPUBBLICA;45.077020000000005;7.68295;1;7;12720000513;202_1085E
3U;0;204;XI FEBBRAIO;C.REGINA MARGH. / C.XI FEBBRAIO;45.075790000000005;7.686910000000001;1;7;12720000515;204_3U
16CSU;0;204;XI FEBBRAIO;C.REGINA MARGH. / C.XI FEBBRAIO;45.075790000000005;7.686910000000001;1;7;12720000515;204_16CSU
27U;3;204;XI FEBBRAIO;C.REGINA MARGH. / C.XI FEBBRAIO;45.075790000000005;7.686910000000001;1;7;12720000515;204_27U
3U;0;206;GIARDINI REALI;C.REGINA MARGH. / C.REGIO PARCO;45.074670000000005;7.6902800000000004;1;7;12720000518;206_3U
16CSU;0;206;GIARDINI REALI;C.REGINA MARGH. / C.REGIO PARCO;45.074670000000005;7.6902800000000004;1;7;12720000518;206_16CSU
18U;3;206;GIARDINI REALI;C.REGINA MARGH. / C.REGIO PARCO;45.074670000000005;7.6902800000000004;1;7;12720000518;206_18U
N57U;3;206;GIARDINI REALI;C.REGINA MARGH. / C.REGIO PARCO;45.074670000000005;7.6902800000000004;1;7;12720000518;206_N57U
3U;0;208;ROSSINI;C.REGINA MARGH. / V.ROSSINI;45.07336;7.69402;1;8;12720000963;208_3U
3U;0;212;CAMPUS EINAUDI;C.REGINA MARGH. N.50;45.07162;7.69924;1;8;12720000960;212_3U
3U;0;570;REG.MARGHERITA;C.BELGIO / C.REGINA MARGHERITA;45.07107;7.702489999999999;1;8;12720000961;570_3U
15U;0;570;REG.MARGHERITA;C.BELGIO / C.REGINA MARGHERITA;45.07107;7.702489999999999;1;8;12720000961;570_15U
55U;3;570;REG.MARGHERITA;C.BELGIO / C.REGINA MARGHERITA;45.07107;7.702489999999999;1;8;12720000961;570_55U
ST1U;3;570;REG.MARGHERITA;C.BELGIO / C.REGINA MARGHERITA;45.07107;7.702489999999999;1;8;12720000961;570_ST1U
3U;0;572;RICASOLI;C.BELGIO / V.RICASOLI;45.07184;7.70556;1;8;12720000950;572_3U
15U;0;572;RICASOLI;C.BELGIO / V.RICASOLI;45.07184;7.70556;1;8;12720000950;572_15U
6U;0;1444;HERMADA OVEST;C.GABETTI / P.GOZZANO;45.06507;7.711310000000001;1;21;12720000585;1444_6U
54U;3;1444;HERMADA OVEST;C.GABETTI / P.GOZZANO;45.06507;7.711310000000001;1;21;12720000585;1444_54U
75U;3;1444;HERMADA OVEST;C.GABETTI / P.GOZZANO;45.06507;7.711310000000001;1;21;12720000585;1444_75U
6U;0;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_6U
7U;0;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_7U
9U;0;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_9U
24U;3;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_24U
33U;3;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_33U
52U;3;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_52U
61U;3;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_61U
67U;3;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_67U
68U;3;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_68U
S05U;3;1946;CARLO ALBERTO;C.VITTORIO EM.II N. 48 H;45.0618;7.68164;1;1;12720000253;1946_S05U
6U;0;2016;BORROMINI;C.GABETTI N.3;45.06674;7.709789999999999;1;21;12720000572;2016_6U
54U;3;2016;BORROMINI;C.GABETTI N.3;45.06674;7.709789999999999;1;21;12720000572;2016_54U
66U;3;2016;BORROMINI;C.GABETTI N.3;45.06674;7.709789999999999;1;21;12720000572;2016_66U
75U;3;2016;BORROMINI;C.GABETTI N.3;45.06674;7.709789999999999;1;21;12720000572;2016_75U
6U;0;2081;PISA;LUNGO DORA FIRENZE N.105;45.07394;7.69557;1;7;12720001044;2081_6U
68U;3;2081;PISA;LUNGO DORA FIRENZE N.105;45.07394;7.69557;1;7;12720001044;2081_68U
E68U;3;2081;PISA;LUNGO DORA FIRENZE N.105;45.07394;7.69557;1;7;12720001044;2081_E68U
6U;0;2286;GTT STABILIMENTO TORTONA;C.TORTONA / L.DORA VOGHERA;45.07443;7.705419999999999;1;8;12720000964;2286_6U
3006E;3;2286;GTT STABILIMENTO TORTONA;C.TORTONA / L.DORA VOGHERA;45.07443;7.705419999999999;1;8;12720000964;2286_3006E
3107E;3;2286;GTT STABILIMENTO TORTONA;C.TORTONA / L.DORA VOGHERA;45.07443;7.705419999999999;1;8;12720000964;2286_3107E
68U;3;2286;GTT STABILIMENTO TORTONA;C.TORTONA / L.DORA VOGHERA;45.07443;7.705419999999999;1;8;12720000964;2286_68U
75U;3;2286;GTT STABILIMENTO TORTONA;C.TORTONA / L.DORA VOGHERA;45.07443;7.705419999999999;1;8;12720000964;2286_75U
77U;3;2286;GTT STABILIMENTO TORTONA;C.TORTONA / L.DORA VOGHERA;45.07443;7.705419999999999;1;8;12720000964;2286_77U
E68U;3;2286;GTT STABILIMENTO TORTONA;C.TORTONA / L.DORA VOGHERA;45.07443;7.705419999999999;1;8;12720000964;2286_E68U
6U;0;2288;BELGIO;C.TORTONA / C.BELGIO;45.0719;7.707489999999999;1;8;12720000976;2288_6U
75U;3;2288;BELGIO;C.TORTONA / C.BELGIO;45.0719;7.707489999999999;1;8;12720000976;2288_75U
6U;0;2293;CAMPUS EINAUDI;LUNGO DORA FIRENZE N.137;45.07504;7.69917;1;7;12720001018;2293_6U
68U;3;2293;CAMPUS EINAUDI;LUNGO DORA FIRENZE N.137;45.07504;7.69917;1;7;12720001018;2293_68U
E68U;3;2293;CAMPUS EINAUDI;LUNGO DORA FIRENZE N.137;45.07504;7.69917;1;7;12720001018;2293_E68U
6U;0;2620;S. GIULIA;V. ROSSINI DOPO V. SANTA GIULIA;45.0722;7.6929300000000005;1;8;12720000429;2620_6U
16CDU;0;2620;S. GIULIA;V. ROSSINI DOPO V. SANTA GIULIA;45.0722;7.6929300000000005;1;8;12720000429;2620_16CDU
68U;3;2620;S. GIULIA;V. ROSSINI DOPO V. SANTA GIULIA;45.0722;7.6929300000000005;1;8;12720000429;2620_68U
E68U;3;2620;S. GIULIA;V. ROSSINI DOPO V. SANTA GIULIA;45.0722;7.6929300000000005;1;8;12720000429;2620_E68U
6U;0;3232;HERMADA;C. GABETTI PRIMA DI P. HERMADA;45.06452;7.711010000000001;1;22;12720000558;3232_6U
6U;0;3582;PORTA NUOVA;piazza Carlo Felice;45.06369;7.678960000000001;2;1;12720000148;3582_6U
6U;0;600;AUDITORIUM;V.ROSSINI DOPO C.S.MAURIZIO;45.071220000000004;7.69229;1;1;12720000066;600_6U
18U;3;600;AUDITORIUM;V.ROSSINI DOPO C.S.MAURIZIO;45.071220000000004;7.69229;1;1;12720000066;600_18U
68U;3;600;AUDITORIUM;V.ROSSINI DOPO C.S.MAURIZIO;45.071220000000004;7.69229;1;1;12720000066;600_68U
6U;0;769;PO;V.ROSSINI N.3/C;45.06824;7.690239999999999;1;1;12720000075;769_6U
18U;3;769;PO;V.ROSSINI N.3/C;45.06824;7.690239999999999;1;1;12720000075;769_18U
68U;3;769;PO;V.ROSSINI N.3/C;45.06824;7.690239999999999;1;1;12720000075;769_68U
6U;0;772;GIOLITTI;V.ACCADEMIA ALBERTINA PRIMA DI V.GIOLITTI;45.06566;7.68835;1;1;12720000101;772_6U
18U;3;772;GIOLITTI;V.ACCADEMIA ALBERTINA PRIMA DI V.GIOLITTI;45.06566;7.68835;1;1;12720000101;772_18U
61U;3;772;GIOLITTI;V.ACCADEMIA ALBERTINA PRIMA DI V.GIOLITTI;45.06566;7.68835;1;1;12720000101;772_61U
68U;3;772;GIOLITTI;V.ACCADEMIA ALBERTINA PRIMA DI V.GIOLITTI;45.06566;7.68835;1;1;12720000101;772_68U
S05U;3;772;GIOLITTI;V.ACCADEMIA ALBERTINA PRIMA DI V.GIOLITTI;45.06566;7.68835;1;1;12720000101;772_S05U
S18U;3;772;GIOLITTI;V.ACCADEMIA ALBERTINA PRIMA DI V.GIOLITTI;45.06566;7.68835;1;1;12720000101;772_S18U
ST2U;3;772;GIOLITTI;V.ACCADEMIA ALBERTINA PRIMA DI V.GIOLITTI;45.06566;7.68835;1;1;12720000101;772_ST2U
6U;0;774;CAVOUR;V.ACCADEMIA ALBERTINA / V.CAVOUR;45.06395;7.687130000000001;1;1;12720000104;774_6U
18U;3;774;CAVOUR;V.ACCADEMIA ALBERTINA / V.CAVOUR;45.06395;7.687130000000001;1;1;12720000104;774_18U
61U;3;774;CAVOUR;V.ACCADEMIA ALBERTINA / V.CAVOUR;45.06395;7.687130000000001;1;1;12720000104;774_61U
68U;3;774;CAVOUR;V.ACCADEMIA ALBERTINA / V.CAVOUR;45.06395;7.687130000000001;1;1;12720000104;774_68U
S05U;3;774;CAVOUR;V.ACCADEMIA ALBERTINA / V.CAVOUR;45.06395;7.687130000000001;1;1;12720000104;774_S05U
S18U;3;774;CAVOUR;V.ACCADEMIA ALBERTINA / V.CAVOUR;45.06395;7.687130000000001;1;1;12720000104;774_S18U
ST2U;3;774;CAVOUR;V.ACCADEMIA ALBERTINA / V.CAVOUR;45.06395;7.687130000000001;1;1;12720000104;774_ST2U
6U;0;778;VITT. EMANUELE II;V.ACCADEMIA ALBERTINA N. 38 D;45.06163;7.685389999999999;1;1;12720000255;778_6U
18U;3;778;VITT. EMANUELE II;V.ACCADEMIA ALBERTINA N. 38 D;45.06163;7.685389999999999;1;1;12720000255;778_18U
61U;3;778;VITT. EMANUELE II;V.ACCADEMIA ALBERTINA N. 38 D;45.06163;7.685389999999999;1;1;12720000255;778_61U
68U;3;778;VITT. EMANUELE II;V.ACCADEMIA ALBERTINA N. 38 D;45.06163;7.685389999999999;1;1;12720000255;778_68U
S05U;3;778;VITT. EMANUELE II;V.ACCADEMIA ALBERTINA N. 38 D;45.06163;7.685389999999999;1;1;12720000255;778_S05U
S18U;3;778;VITT. EMANUELE II;V.ACCADEMIA ALBERTINA N. 38 D;45.06163;7.685389999999999;1;1;12720000255;778_S18U
6U;0;1945;CARLO ALBERTO;C.VITTORIO EM.II N. 39;45.06163;7.6818100000000005;1;2;12720000320;1945_6U
9U;0;1945;CARLO ALBERTO;C.VITTORIO EM.II N. 39;45.06163;7.6818100000000005;1;2;12720000320;1945_9U
24U;3;1945;CARLO ALBERTO;C.VITTORIO EM.II N. 39;45.06163;7.6818100000000005;1;2;12720000320;1945_24U
33U;3;1945;CARLO ALBERTO;C.VITTORIO EM.II N. 39;45.06163;7.6818100000000005;1;2;12720000320;1945_33U
52U;3;1945;CARLO ALBERTO;C.VITTORIO EM.II N. 39;45.06163;7.6818100000000005;1;2;12720000320;1945_52U
61U;3;1945;CARLO ALBERTO;C.VITTORIO EM.II N. 39;45.06163;7.6818100000000005;1;2;12720000320;1945_61U
67U;3;1945;CARLO ALBERTO;C.VITTORIO EM.II N. 39;45.06163;7.6818100000000005;1;2;12720000320;1945_67U
